symbol,ctmString,open,close,high,low,vol,quoteId,datetime,rsiM1,signal,signal_price
BITCOIN,"May 5, 2024, 12:20:00 PM",63620.9,63631.9,63640.2,63620.9,3183.0,5,2024-05-05 12:20:00,,HOLD,
BITCOIN,"May 5, 2024, 12:21:00 PM",63632.4,63623.5,63632.4,63621.1,3451.0,5,2024-05-05 12:21:00,,HOLD,
BITCOIN,"May 5, 2024, 12:22:00 PM",63623.5,63671.3,63675.1,63623.5,2388.0,5,2024-05-05 12:22:00,,HOLD,
BITCOIN,"May 5, 2024, 12:23:00 PM",63667.8,63666.1,63667.8,63642.7,4424.0,5,2024-05-05 12:23:00,,HOLD,
BITCOIN,"May 5, 2024, 12:24:00 PM",63664.7,63647.5,63666.1,63644.4,2817.0,5,2024-05-05 12:24:00,,HOLD,
BITCOIN,"May 5, 2024, 12:25:00 PM",63643.0,63643.1,63643.9,63634.6,3694.0,5,2024-05-05 12:25:00,,HOLD,
BITCOIN,"May 5, 2024, 12:26:00 PM",63642.3,63624.3,63642.3,63597.2,3386.0,5,2024-05-05 12:26:00,,HOLD,
BITCOIN,"May 5, 2024, 12:27:00 PM",63625.0,63594.6,63625.7,63593.9,3444.0,5,2024-05-05 12:27:00,,HOLD,
BITCOIN,"May 5, 2024, 12:28:00 PM",63594.6,63588.1,63595.9,63574.4,3235.0,5,2024-05-05 12:28:00,,HOLD,
BITCOIN,"May 5, 2024, 12:29:00 PM",63588.1,63582.5,63588.1,63578.9,3398.0,5,2024-05-05 12:29:00,,HOLD,
BITCOIN,"May 5, 2024, 12:30:00 PM",63583.5,63539.3,63583.5,63538.6,3140.0,5,2024-05-05 12:30:00,,HOLD,
BITCOIN,"May 5, 2024, 12:31:00 PM",63541.9,63583.2,63583.9,63541.9,3411.0,5,2024-05-05 12:31:00,,HOLD,
BITCOIN,"May 5, 2024, 12:32:00 PM",63580.6,63615.5,63618.8,63580.6,3416.0,5,2024-05-05 12:32:00,,HOLD,
BITCOIN,"May 5, 2024, 12:33:00 PM",63615.0,63597.1,63615.0,63595.2,3259.0,5,2024-05-05 12:33:00,,HOLD,
BITCOIN,"May 5, 2024, 12:34:00 PM",63597.1,63606.4,63617.8,63591.6,3041.0,5,2024-05-05 12:34:00,47.42252823698586,HOLD,
BITCOIN,"May 5, 2024, 12:35:00 PM",63606.4,63553.4,63606.4,63539.4,3834.0,5,2024-05-05 12:35:00,36.636855857510724,HOLD,
BITCOIN,"May 5, 2024, 12:36:00 PM",63554.7,63556.3,63574.8,63554.7,3223.0,5,2024-05-05 12:36:00,37.47481780612124,HOLD,
BITCOIN,"May 5, 2024, 12:37:00 PM",63556.3,63585.6,63585.6,63552.0,3357.0,5,2024-05-05 12:37:00,45.340043136429806,HOLD,
BITCOIN,"May 5, 2024, 12:38:00 PM",63585.0,63596.5,63604.3,63578.2,3081.0,5,2024-05-05 12:38:00,47.962545040911955,HOLD,
BITCOIN,"May 5, 2024, 12:39:00 PM",63597.1,63593.2,63598.2,63591.9,3620.0,5,2024-05-05 12:39:00,47.223825113031836,HOLD,
BITCOIN,"May 5, 2024, 12:40:00 PM",63592.4,63594.2,63604.7,63592.1,3121.0,5,2024-05-05 12:40:00,47.487767306830904,HOLD,
BITCOIN,"May 5, 2024, 12:41:00 PM",63595.0,63592.6,63596.8,63589.1,3462.0,5,2024-05-05 12:41:00,47.08204313839475,HOLD,
BITCOIN,"May 5, 2024, 12:42:00 PM",63592.6,63551.3,63593.2,63551.3,3364.0,5,2024-05-05 12:42:00,38.04609099277962,HOLD,
BITCOIN,"May 5, 2024, 12:43:00 PM",63552.7,63576.0,63579.5,63552.7,3323.0,5,2024-05-05 12:43:00,44.86168477735913,HOLD,
BITCOIN,"May 5, 2024, 12:44:00 PM",63576.8,63583.1,63583.3,63576.8,3398.0,5,2024-05-05 12:44:00,46.67758052051754,HOLD,
BITCOIN,"May 5, 2024, 12:45:00 PM",63591.0,63554.6,63599.7,63545.5,3390.0,5,2024-05-05 12:45:00,40.8604154073939,HOLD,
BITCOIN,"May 5, 2024, 12:46:00 PM",63557.2,63571.9,63580.0,63538.4,3245.0,5,2024-05-05 12:46:00,45.315474117758164,HOLD,
BITCOIN,"May 5, 2024, 12:47:00 PM",63571.3,63571.3,63573.8,63549.8,3378.0,5,2024-05-05 12:47:00,45.18833145626436,HOLD,
BITCOIN,"May 5, 2024, 12:48:00 PM",63564.1,63538.8,63568.1,63536.3,3230.0,5,2024-05-05 12:48:00,38.83269439209462,HOLD,
BITCOIN,"May 5, 2024, 12:49:00 PM",63539.3,63532.2,63541.6,63531.1,3516.0,5,2024-05-05 12:49:00,37.67386832231734,HOLD,
BITCOIN,"May 5, 2024, 12:50:00 PM",63532.2,63527.2,63549.9,63485.4,3138.0,5,2024-05-05 12:50:00,36.77845215462112,HOLD,
BITCOIN,"May 5, 2024, 12:51:00 PM",63526.6,63517.6,63530.7,63512.1,3335.0,5,2024-05-05 12:51:00,35.0556755361177,HOLD,
BITCOIN,"May 5, 2024, 12:52:00 PM",63517.6,63529.9,63530.5,63517.5,3282.0,5,2024-05-05 12:52:00,38.99839046259573,HOLD,
BITCOIN,"May 5, 2024, 12:53:00 PM",63529.9,63606.7,63614.4,63522.9,3362.0,5,2024-05-05 12:53:00,56.681781562195106,HOLD,
BITCOIN,"May 5, 2024, 12:54:00 PM",63605.4,63619.9,63629.7,63605.4,3379.0,5,2024-05-05 12:54:00,58.88771916590244,HOLD,
BITCOIN,"May 5, 2024, 12:55:00 PM",63619.9,63652.8,63652.8,63612.8,2854.0,5,2024-05-05 12:55:00,63.831505763093894,HOLD,
BITCOIN,"May 5, 2024, 12:56:00 PM",63655.6,63628.7,63655.6,63626.6,3505.0,5,2024-05-05 12:56:00,58.30094036401847,HOLD,
BITCOIN,"May 5, 2024, 12:57:00 PM",63630.1,63634.4,63648.3,63629.4,3531.0,5,2024-05-05 12:57:00,59.201314700766,HOLD,
BITCOIN,"May 5, 2024, 12:58:00 PM",63631.5,63604.8,63638.1,63603.5,3402.0,5,2024-05-05 12:58:00,52.82279681669029,HOLD,
BITCOIN,"May 5, 2024, 12:59:00 PM",63604.8,63620.9,63622.3,63599.0,3213.0,5,2024-05-05 12:59:00,55.62345896806789,HOLD,
BITCOIN,"May 5, 2024, 1:00:00 PM",63619.4,63626.8,63639.6,63602.8,3419.0,5,2024-05-05 13:00:00,56.63932259058525,HOLD,
BITCOIN,"May 5, 2024, 1:01:00 PM",63628.2,63636.0,63636.0,63619.0,660.0,5,2024-05-05 13:01:00,58.244475475505446,HOLD,
BITCOIN,"May 5, 2024, 1:02:00 PM",63638.0,63628.0,63638.0,63618.0,12.0,5,2024-05-05 13:02:00,56.293006582007855,HOLD,
BITCOIN,"May 5, 2024, 1:03:00 PM",63628.0,63658.0,63672.0,63628.0,24.0,5,2024-05-05 13:03:00,61.502076119613605,HOLD,
