symbol,ctmString,open,close,high,low,vol,quoteId,datetime,rsiM1,signal,signal_price
TSLA.DE,"May 6, 2024, 9:19:00 AM",169.38,169.44,169.44,169.24,79.0,6,2024-05-06 09:19:00,,HOLD,
TSLA.DE,"May 6, 2024, 9:20:00 AM",169.44,169.44,169.44,169.44,15.0,6,2024-05-06 09:20:00,,HOLD,
TSLA.DE,"May 6, 2024, 9:21:00 AM",169.44,169.48,169.48,169.44,5.0,6,2024-05-06 09:21:00,,HOLD,
TSLA.DE,"May 6, 2024, 9:22:00 AM",169.48,169.48,169.48,169.48,5.0,6,2024-05-06 09:22:00,,HOLD,
TSLA.DE,"May 6, 2024, 9:23:00 AM",169.54,169.54,169.54,169.54,4.0,6,2024-05-06 09:23:00,,HOLD,
TSLA.DE,"May 6, 2024, 9:24:00 AM",169.48,169.48,169.48,169.48,3.0,6,2024-05-06 09:24:00,,HOLD,
TSLA.DE,"May 6, 2024, 9:25:00 AM",169.48,169.48,169.48,169.48,3.0,6,2024-05-06 09:25:00,,HOLD,
TSLA.DE,"May 6, 2024, 9:26:00 AM",169.44,169.44,169.44,169.44,2.0,6,2024-05-06 09:26:00,,HOLD,
TSLA.DE,"May 6, 2024, 9:29:00 AM",169.44,169.24,169.44,169.24,8.0,6,2024-05-06 09:29:00,,HOLD,
TSLA.DE,"May 6, 2024, 9:30:00 AM",169.26,169.26,169.26,169.24,5.0,6,2024-05-06 09:30:00,,HOLD,
TSLA.DE,"May 6, 2024, 9:31:00 AM",169.3,169.3,169.3,169.3,2.0,6,2024-05-06 09:31:00,,HOLD,
TSLA.DE,"May 6, 2024, 9:33:00 AM",169.3,169.28,169.3,169.28,4.0,6,2024-05-06 09:33:00,30.30611077209726,HOLD,
TSLA.DE,"May 6, 2024, 9:36:00 AM",169.28,169.18,169.28,169.18,10.0,6,2024-05-06 09:36:00,22.76553599139968,BUY,169.42
TSLA.DE,"May 6, 2024, 9:37:00 AM",169.2,169.18,169.2,169.18,11.0,6,2024-05-06 09:37:00,22.765535991399684,HOLD,
TSLA.DE,"May 6, 2024, 9:38:00 AM",169.2,169.2,169.2,169.2,2.0,6,2024-05-06 09:38:00,27.151930205272265,HOLD,
TSLA.DE,"May 6, 2024, 9:39:00 AM",169.18,169.18,169.18,169.18,2.0,6,2024-05-06 09:39:00,25.55541815896109,HOLD,
TSLA.DE,"May 6, 2024, 9:40:00 AM",169.2,169.2,169.2,169.2,2.0,6,2024-05-06 09:40:00,30.07791768176837,HOLD,
TSLA.DE,"May 6, 2024, 9:41:00 AM",169.18,169.2,169.2,169.18,3.0,6,2024-05-06 09:41:00,30.077917681768366,HOLD,
TSLA.DE,"May 6, 2024, 9:42:00 AM",169.2,169.12,169.2,169.12,13.0,6,2024-05-06 09:42:00,23.243611830065976,BUY,169.42
TSLA.DE,"May 6, 2024, 9:43:00 AM",169.14,169.14,169.14,169.14,3.0,6,2024-05-06 09:43:00,27.75770846017393,HOLD,
TSLA.DE,"May 6, 2024, 9:44:00 AM",169.16,169.28,169.28,169.16,18.0,6,2024-05-06 09:44:00,50.2752029594795,HOLD,
TSLA.DE,"May 6, 2024, 9:45:00 AM",169.18,169.18,169.18,169.16,13.0,6,2024-05-06 09:45:00,40.38485210628872,HOLD,
TSLA.DE,"May 6, 2024, 9:47:00 AM",169.12,169.12,169.12,169.08,7.0,6,2024-05-06 09:47:00,35.7439316751863,HOLD,
TSLA.DE,"May 6, 2024, 9:48:00 AM",169.1,169.14,169.16,169.1,8.0,6,2024-05-06 09:48:00,38.341976587563025,HOLD,
TSLA.DE,"May 6, 2024, 9:51:00 AM",169.1,169.1,169.1,169.1,3.0,6,2024-05-06 09:51:00,35.209982087053774,HOLD,
TSLA.DE,"May 6, 2024, 9:53:00 AM",169.12,169.14,169.14,169.12,6.0,6,2024-05-06 09:53:00,40.551673685117954,HOLD,
TSLA.DE,"May 6, 2024, 9:54:00 AM",169.16,169.16,169.16,169.16,3.0,6,2024-05-06 09:54:00,43.130447267698266,HOLD,
TSLA.DE,"May 6, 2024, 9:56:00 AM",169.24,169.24,169.24,169.24,6.0,6,2024-05-06 09:56:00,52.24517173086633,HOLD,
TSLA.DE,"May 6, 2024, 9:57:00 AM",169.22,169.22,169.22,169.22,8.0,6,2024-05-06 09:57:00,50.03965317181936,HOLD,
TSLA.DE,"May 6, 2024, 9:58:00 AM",169.34,169.3,169.34,169.3,50.0,6,2024-05-06 09:58:00,57.865860683040836,HOLD,
TSLA.DE,"May 6, 2024, 9:59:00 AM",169.32,169.3,169.32,169.3,27.0,6,2024-05-06 09:59:00,57.86586068304083,HOLD,
TSLA.DE,"May 6, 2024, 10:00:00 AM",169.3,169.3,169.3,169.3,10.0,6,2024-05-06 10:00:00,57.86586068304083,HOLD,
