symbol,ctmString,open,close,high,low,vol,quoteId,datetime,rsiM1,signal
RHM.DE_9,"May 3, 2024, 3:25:00 PM",527.8,527.6,528.0,527.4,19.0,6,2024-05-03 15:25:00,47.927082994524156,HOLD
RHM.DE_9,"May 3, 2024, 3:26:00 PM",527.8,527.6,527.8,527.6,6.0,6,2024-05-03 15:26:00,47.92708299452416,HOLD
RHM.DE_9,"May 3, 2024, 3:27:00 PM",528.0,527.8,528.0,527.6,27.0,6,2024-05-03 15:27:00,50.13519043989327,HOLD
RHM.DE_9,"May 3, 2024, 3:28:00 PM",527.8,528.0,528.0,527.8,10.0,6,2024-05-03 15:28:00,52.31287091012921,HOLD
RHM.DE_9,"May 3, 2024, 3:29:00 PM",528.4,528.4,528.6,528.2,18.0,6,2024-05-03 15:29:00,56.412776671179195,HOLD
RHM.DE_9,"May 3, 2024, 3:30:00 PM",528.4,528.0,528.4,528.0,10.0,6,2024-05-03 15:30:00,51.63222294246875,HOLD
RHM.DE_9,"May 3, 2024, 3:31:00 PM",528.6,528.6,528.6,528.4,20.0,6,2024-05-03 15:31:00,57.45612088120633,HOLD
RHM.DE_9,"May 3, 2024, 3:32:00 PM",528.2,528.0,528.4,528.0,20.0,6,2024-05-03 15:32:00,50.86094023921204,HOLD
RHM.DE_9,"May 3, 2024, 3:33:00 PM",528.2,528.6,528.6,528.2,5.0,6,2024-05-03 15:33:00,56.26703883153967,HOLD
RHM.DE_9,"May 3, 2024, 3:34:00 PM",528.6,528.8,528.8,528.6,7.0,6,2024-05-03 15:34:00,57.92856753182535,HOLD
RHM.DE_9,"May 3, 2024, 3:36:00 PM",528.6,528.8,529.0,528.6,11.0,6,2024-05-03 15:36:00,57.92856753182535,HOLD
RHM.DE_9,"May 3, 2024, 3:37:00 PM",529.0,528.8,529.4,528.8,18.0,6,2024-05-03 15:37:00,57.92856753182535,HOLD
RHM.DE_9,"May 3, 2024, 3:38:00 PM",528.8,529.0,529.2,528.8,9.0,6,2024-05-03 15:38:00,59.83449447878797,HOLD
RHM.DE_9,"May 3, 2024, 3:39:00 PM",529.2,529.2,529.4,529.2,19.0,6,2024-05-03 15:39:00,61.70289335981423,HOLD
RHM.DE_9,"May 3, 2024, 3:40:00 PM",528.8,529.0,529.0,528.8,26.0,6,2024-05-03 15:40:00,58.759301010957515,HOLD
RHM.DE_9,"May 3, 2024, 3:41:00 PM",528.8,528.8,529.2,528.6,18.0,6,2024-05-03 15:41:00,55.88802097874281,HOLD
RHM.DE_9,"May 3, 2024, 3:42:00 PM",528.8,529.2,529.2,528.8,13.0,6,2024-05-03 15:42:00,60.08861235614426,HOLD
RHM.DE_9,"May 3, 2024, 3:43:00 PM",529.2,529.0,529.2,529.0,4.0,6,2024-05-03 15:43:00,57.15782521047657,HOLD
RHM.DE_9,"May 3, 2024, 3:44:00 PM",529.2,529.8,530.0,529.2,19.0,6,2024-05-03 15:44:00,64.59632171930056,HOLD
RHM.DE_9,"May 3, 2024, 3:45:00 PM",529.8,529.6,529.8,529.6,3.0,6,2024-05-03 15:45:00,61.71159220129586,HOLD
RHM.DE_9,"May 3, 2024, 3:46:00 PM",529.2,529.2,529.2,529.2,2.0,6,2024-05-03 15:46:00,56.296641859301914,HOLD
RHM.DE_9,"May 3, 2024, 3:47:00 PM",529.0,528.8,529.0,528.8,4.0,6,2024-05-03 15:47:00,51.436143414206825,HOLD
RHM.DE_9,"May 3, 2024, 3:48:00 PM",528.6,527.0,528.6,527.0,16.0,6,2024-05-03 15:48:00,36.26340189717332,HOLD
RHM.DE_9,"May 3, 2024, 3:49:00 PM",527.0,527.6,527.6,527.0,11.0,6,2024-05-03 15:49:00,42.36629329185895,HOLD
RHM.DE_9,"May 3, 2024, 3:50:00 PM",527.6,527.6,527.8,527.6,13.0,6,2024-05-03 15:50:00,42.36629329185895,HOLD
RHM.DE_9,"May 3, 2024, 3:51:00 PM",527.6,528.0,528.2,527.6,18.0,6,2024-05-03 15:51:00,46.33897553552341,HOLD
RHM.DE_9,"May 3, 2024, 3:52:00 PM",528.2,528.4,528.4,528.2,20.0,6,2024-05-03 15:52:00,50.04708699418557,HOLD
RHM.DE_9,"May 3, 2024, 3:53:00 PM",528.4,528.6,528.6,528.4,13.0,6,2024-05-03 15:53:00,51.8391077359578,HOLD
RHM.DE_9,"May 3, 2024, 3:54:00 PM",528.4,528.2,528.4,528.2,5.0,6,2024-05-03 15:54:00,48.12092397617225,HOLD
RHM.DE_9,"May 3, 2024, 3:55:00 PM",528.0,527.4,528.2,527.4,13.0,6,2024-05-03 15:55:00,41.68170124690002,HOLD
RHM.DE_9,"May 3, 2024, 3:57:00 PM",523.6,523.8,523.8,523.6,11.0,6,2024-05-03 15:57:00,25.284927603293536,BUY
RHM.DE_9,"May 3, 2024, 3:58:00 PM",524.0,523.8,524.4,523.6,18.0,6,2024-05-03 15:58:00,25.28492760329354,HOLD
RHM.DE_9,"May 3, 2024, 3:59:00 PM",523.8,524.6,524.6,523.8,10.0,6,2024-05-03 15:59:00,32.162564440314654,HOLD
RHM.DE_9,"May 3, 2024, 4:00:00 PM",524.4,524.4,524.6,524.0,22.0,6,2024-05-03 16:00:00,31.384752827426084,HOLD
RHM.DE_9,"May 3, 2024, 4:01:00 PM",524.4,525.4,525.6,524.4,23.0,6,2024-05-03 16:01:00,39.290373985053,HOLD
RHM.DE_9,"May 3, 2024, 4:02:00 PM",525.6,526.6,526.8,525.6,17.0,6,2024-05-03 16:02:00,47.15826546330229,HOLD
RHM.DE_9,"May 3, 2024, 4:03:00 PM",526.6,526.2,526.6,525.6,22.0,6,2024-05-03 16:03:00,45.06186893300285,HOLD
RHM.DE_9,"May 3, 2024, 4:04:00 PM",526.4,526.8,526.8,526.0,19.0,6,2024-05-03 16:04:00,48.74271100584984,HOLD
RHM.DE_9,"May 3, 2024, 4:05:00 PM",527.0,526.6,527.0,526.6,13.0,6,2024-05-03 16:05:00,47.59792386642702,HOLD
RHM.DE_9,"May 3, 2024, 4:06:00 PM",526.6,526.6,526.6,526.6,2.0,6,2024-05-03 16:06:00,47.597923866427024,HOLD
RHM.DE_9,"May 3, 2024, 4:07:00 PM",526.8,527.0,527.2,526.8,6.0,6,2024-05-03 16:07:00,50.305157532609684,HOLD
RHM.DE_9,"May 3, 2024, 4:08:00 PM",527.2,527.4,527.4,527.2,8.0,6,2024-05-03 16:08:00,52.92429769142214,HOLD
RHM.DE_9,"May 3, 2024, 4:09:00 PM",527.6,528.0,528.2,527.4,14.0,6,2024-05-03 16:09:00,56.61777304875985,HOLD
RHM.DE_9,"May 3, 2024, 4:10:00 PM",528.2,527.6,528.2,527.6,7.0,6,2024-05-03 16:10:00,53.598618017575824,HOLD
RHM.DE_9,"May 3, 2024, 4:11:00 PM",527.4,527.6,527.6,527.4,7.0,6,2024-05-03 16:11:00,53.59861801757582,HOLD
RHM.DE_9,"May 3, 2024, 4:12:00 PM",527.6,528.0,528.0,527.4,13.0,6,2024-05-03 16:12:00,56.30115681914071,HOLD
RHM.DE_9,"May 3, 2024, 4:13:00 PM",527.8,527.8,528.0,527.8,7.0,6,2024-05-03 16:13:00,54.58916317830196,HOLD
RHM.DE_9,"May 3, 2024, 4:14:00 PM",528.0,528.0,528.0,528.0,4.0,6,2024-05-03 16:14:00,56.029072485214,HOLD
RHM.DE_9,"May 3, 2024, 4:15:00 PM",528.2,527.6,528.2,527.6,24.0,6,2024-05-03 16:15:00,52.44718070430276,HOLD
RHM.DE_9,"May 3, 2024, 4:16:00 PM",527.6,527.0,527.6,527.0,9.0,6,2024-05-03 16:16:00,47.53792973936402,HOLD
RHM.DE_9,"May 3, 2024, 4:17:00 PM",527.4,527.8,527.8,527.4,6.0,6,2024-05-03 16:17:00,53.75368163448391,HOLD
RHM.DE_9,"May 3, 2024, 4:18:00 PM",527.6,527.6,527.6,527.4,12.0,6,2024-05-03 16:18:00,52.09201427406705,HOLD
RHM.DE_9,"May 3, 2024, 4:19:00 PM",527.8,527.4,527.8,527.0,24.0,6,2024-05-03 16:19:00,50.41371554980372,HOLD
RHM.DE_9,"May 3, 2024, 4:20:00 PM",527.2,527.4,527.4,527.2,4.0,6,2024-05-03 16:20:00,50.41371554980371,HOLD
RHM.DE_9,"May 3, 2024, 4:21:00 PM",527.6,527.6,527.6,527.6,3.0,6,2024-05-03 16:21:00,52.199780988685625,HOLD
RHM.DE_9,"May 3, 2024, 4:22:00 PM",527.4,527.6,527.6,527.4,13.0,6,2024-05-03 16:22:00,52.199780988685625,HOLD
RHM.DE_9,"May 3, 2024, 4:23:00 PM",527.0,527.2,527.2,527.0,13.0,6,2024-05-03 16:23:00,48.17487485107315,HOLD
RHM.DE_9,"May 3, 2024, 4:24:00 PM",527.2,527.2,527.6,527.2,14.0,6,2024-05-03 16:24:00,48.17487485107313,HOLD
RHM.DE_9,"May 3, 2024, 4:25:00 PM",527.4,527.8,527.8,527.4,7.0,6,2024-05-03 16:25:00,54.304340947822524,HOLD
RHM.DE_9,"May 3, 2024, 4:26:00 PM",527.8,528.0,528.2,527.8,15.0,6,2024-05-03 16:26:00,56.16541073124343,HOLD
RHM.DE_9,"May 3, 2024, 4:27:00 PM",527.8,527.8,527.8,527.8,3.0,6,2024-05-03 16:27:00,53.80548182054147,HOLD
RHM.DE_9,"May 3, 2024, 4:29:00 PM",528.0,528.0,528.0,528.0,1.0,6,2024-05-03 16:29:00,55.805275078969345,HOLD
RHM.DE_9,"May 3, 2024, 4:30:00 PM",528.2,528.6,528.6,528.2,9.0,6,2024-05-03 16:30:00,61.22801342948786,HOLD
RHM.DE_9,"May 3, 2024, 4:31:00 PM",528.8,528.8,528.8,528.6,17.0,6,2024-05-03 16:31:00,62.86373674955995,HOLD
RHM.DE_9,"May 3, 2024, 4:32:00 PM",529.0,529.0,529.0,529.0,1.0,6,2024-05-03 16:32:00,64.47764280855047,HOLD
RHM.DE_9,"May 3, 2024, 4:33:00 PM",528.8,528.8,528.8,528.6,14.0,6,2024-05-03 16:33:00,61.59487723096327,HOLD
RHM.DE_9,"May 3, 2024, 4:34:00 PM",528.6,528.2,528.6,528.2,7.0,6,2024-05-03 16:34:00,53.82068407008427,HOLD
RHM.DE_9,"May 3, 2024, 4:35:00 PM",528.4,528.2,528.4,528.2,5.0,6,2024-05-03 16:35:00,53.82068407008427,HOLD
RHM.DE_9,"May 3, 2024, 4:37:00 PM",528.4,528.2,528.4,528.0,14.0,6,2024-05-03 16:37:00,53.82068407008427,HOLD
RHM.DE_9,"May 3, 2024, 4:38:00 PM",528.6,528.6,528.6,528.6,5.0,6,2024-05-03 16:38:00,58.212278410980076,HOLD
RHM.DE_9,"May 3, 2024, 4:39:00 PM",528.8,528.8,528.8,528.8,6.0,6,2024-05-03 16:39:00,60.247866279044764,HOLD
RHM.DE_9,"May 3, 2024, 4:40:00 PM",528.6,528.2,528.6,528.2,7.0,6,2024-05-03 16:40:00,52.05542893149331,HOLD
RHM.DE_9,"May 3, 2024, 4:41:00 PM",528.0,528.4,528.4,528.0,10.0,6,2024-05-03 16:41:00,54.28682308629617,HOLD
RHM.DE_9,"May 3, 2024, 4:42:00 PM",528.6,529.0,529.0,528.6,9.0,6,2024-05-03 16:42:00,60.26197642165331,HOLD
RHM.DE_9,"May 3, 2024, 4:43:00 PM",529.0,529.4,529.4,528.6,19.0,6,2024-05-03 16:43:00,63.67117591493065,HOLD
RHM.DE_9,"May 3, 2024, 4:44:00 PM",529.6,529.4,529.6,529.4,8.0,6,2024-05-03 16:44:00,63.671175914930636,HOLD
RHM.DE_9,"May 3, 2024, 4:45:00 PM",529.6,529.6,529.6,529.6,4.0,6,2024-05-03 16:45:00,65.39285157132046,HOLD
RHM.DE_9,"May 3, 2024, 4:46:00 PM",529.4,529.0,529.4,529.0,7.0,6,2024-05-03 16:46:00,56.709944403334504,HOLD
RHM.DE_9,"May 3, 2024, 4:47:00 PM",529.2,528.6,529.2,528.6,11.0,6,2024-05-03 16:47:00,51.77431370234672,HOLD
RHM.DE_9,"May 3, 2024, 4:48:00 PM",528.6,529.2,529.4,528.6,13.0,6,2024-05-03 16:48:00,57.71870822430998,HOLD
RHM.DE_9,"May 3, 2024, 4:49:00 PM",529.4,529.4,529.4,529.4,10.0,6,2024-05-03 16:49:00,59.51029263618427,HOLD
RHM.DE_9,"May 3, 2024, 4:51:00 PM",529.4,530.2,530.2,529.4,12.0,6,2024-05-03 16:51:00,65.76009462887335,HOLD
RHM.DE_9,"May 3, 2024, 4:53:00 PM",530.4,531.2,531.2,530.4,8.0,6,2024-05-03 16:53:00,71.65068570763434,HOLD
RHM.DE_9,"May 3, 2024, 4:54:00 PM",531.2,532.0,532.0,531.2,15.0,6,2024-05-03 16:54:00,75.310164145359,SELL
RHM.DE_9,"May 3, 2024, 4:55:00 PM",531.8,531.0,531.8,531.0,9.0,6,2024-05-03 16:55:00,64.1609968310081,HOLD
RHM.DE_9,"May 3, 2024, 4:56:00 PM",531.0,531.0,531.0,530.4,13.0,6,2024-05-03 16:56:00,64.16099683100812,HOLD
RHM.DE_9,"May 3, 2024, 4:57:00 PM",530.8,530.8,530.8,530.8,4.0,6,2024-05-03 16:57:00,62.03091452333268,HOLD
RHM.DE_9,"May 3, 2024, 4:58:00 PM",531.0,531.2,531.4,531.0,11.0,6,2024-05-03 16:58:00,64.56473393791904,HOLD
RHM.DE_9,"May 3, 2024, 4:59:00 PM",531.0,530.8,531.0,530.8,3.0,6,2024-05-03 16:59:00,60.23576344983823,HOLD
RHM.DE_9,"May 3, 2024, 5:00:00 PM",531.0,531.2,531.2,531.0,8.0,6,2024-05-03 17:00:00,62.91362619981988,HOLD
RHM.DE_9,"May 3, 2024, 5:01:00 PM",531.2,531.2,531.2,531.2,3.0,6,2024-05-03 17:01:00,62.913626199819895,HOLD
RHM.DE_9,"May 3, 2024, 5:02:00 PM",531.2,531.4,531.4,531.2,6.0,6,2024-05-03 17:02:00,64.30746463180624,HOLD
RHM.DE_9,"May 3, 2024, 5:03:00 PM",531.6,532.0,532.4,531.6,11.0,6,2024-05-03 17:03:00,68.17212747616495,HOLD
RHM.DE_9,"May 3, 2024, 5:04:00 PM",532.4,531.6,532.4,531.6,8.0,6,2024-05-03 17:04:00,63.25488412202384,HOLD
RHM.DE_9,"May 3, 2024, 5:05:00 PM",531.8,531.8,531.8,531.8,2.0,6,2024-05-03 17:05:00,64.62867573894596,HOLD
RHM.DE_9,"May 3, 2024, 5:06:00 PM",531.6,531.2,531.6,531.2,7.0,6,2024-05-03 17:06:00,57.66355581656457,HOLD
RHM.DE_9,"May 3, 2024, 5:07:00 PM",531.2,531.2,531.2,531.2,12.0,6,2024-05-03 17:07:00,57.66355581656456,HOLD
RHM.DE_9,"May 3, 2024, 5:08:00 PM",530.8,531.2,531.2,530.8,18.0,6,2024-05-03 17:08:00,57.66355581656456,HOLD
RHM.DE_9,"May 3, 2024, 5:09:00 PM",531.0,530.8,531.0,530.6,6.0,6,2024-05-03 17:09:00,52.91516670080627,HOLD
RHM.DE_9,"May 3, 2024, 5:10:00 PM",531.2,531.6,531.6,531.2,5.0,6,2024-05-03 17:10:00,60.00817937783788,HOLD
RHM.DE_9,"May 3, 2024, 5:11:00 PM",532.0,531.8,532.2,531.4,19.0,6,2024-05-03 17:11:00,61.56693975455237,HOLD
RHM.DE_9,"May 3, 2024, 5:12:00 PM",532.0,532.0,532.0,532.0,4.0,6,2024-05-03 17:12:00,63.115187462519415,HOLD
RHM.DE_9,"May 3, 2024, 5:13:00 PM",532.2,532.0,532.2,532.0,12.0,6,2024-05-03 17:13:00,63.11518746251943,HOLD
RHM.DE_9,"May 3, 2024, 5:14:00 PM",532.2,532.4,532.4,532.2,16.0,6,2024-05-03 17:14:00,66.26719533120388,HOLD
RHM.DE_9,"May 3, 2024, 5:15:00 PM",532.6,532.6,532.6,532.6,8.0,6,2024-05-03 17:15:00,67.75111079413672,HOLD
RHM.DE_9,"May 3, 2024, 5:16:00 PM",532.4,532.6,532.6,532.2,15.0,6,2024-05-03 17:16:00,67.75111079413672,HOLD
RHM.DE_9,"May 3, 2024, 5:17:00 PM",532.4,532.4,532.4,532.2,6.0,6,2024-05-03 17:17:00,64.46235055543092,HOLD
RHM.DE_9,"May 3, 2024, 5:18:00 PM",532.2,532.2,532.2,532.2,7.0,6,2024-05-03 17:18:00,61.25993975396998,HOLD
RHM.DE_9,"May 3, 2024, 5:19:00 PM",531.8,531.8,531.8,531.8,14.0,6,2024-05-03 17:19:00,55.33867672504161,HOLD
RHM.DE_9,"May 3, 2024, 5:20:00 PM",532.2,532.0,532.2,532.0,11.0,6,2024-05-03 17:20:00,57.548151662807584,HOLD
RHM.DE_9,"May 3, 2024, 5:21:00 PM",532.0,532.0,532.0,531.8,10.0,6,2024-05-03 17:21:00,57.548151662807584,HOLD
RHM.DE_9,"May 3, 2024, 5:22:00 PM",532.2,532.4,532.4,532.0,16.0,6,2024-05-03 17:22:00,61.918092427313326,HOLD
RHM.DE_9,"May 3, 2024, 5:23:00 PM",532.2,532.2,532.4,532.2,13.0,6,2024-05-03 17:23:00,58.66630342548405,HOLD
RHM.DE_9,"May 3, 2024, 5:24:00 PM",532.4,532.2,532.4,532.2,7.0,6,2024-05-03 17:24:00,58.66630342548405,HOLD
RHM.DE_9,"May 3, 2024, 5:25:00 PM",532.2,532.2,532.2,532.0,15.0,6,2024-05-03 17:25:00,58.66630342548405,HOLD
RHM.DE_9,"May 3, 2024, 5:26:00 PM",532.0,532.4,532.6,532.0,12.0,6,2024-05-03 17:26:00,61.210622918057496,HOLD
RHM.DE_9,"May 3, 2024, 5:27:00 PM",532.4,532.2,532.4,532.2,10.0,6,2024-05-03 17:27:00,57.40519682408776,HOLD
RHM.DE_9,"May 3, 2024, 5:28:00 PM",532.2,532.2,532.2,532.2,4.0,6,2024-05-03 17:28:00,57.40519682408775,HOLD
RHM.DE_9,"May 3, 2024, 5:29:00 PM",532.4,532.4,532.4,532.2,8.0,6,2024-05-03 17:29:00,60.2698131759685,HOLD
RHM.DE_9,"May 3, 2024, 5:30:00 PM",532.4,532.4,532.4,532.4,8.0,6,2024-05-03 17:30:00,60.2698131759685,HOLD
RHM.DE_9,"May 3, 2024, 5:31:00 PM",532.2,532.4,532.4,532.2,20.0,6,2024-05-03 17:31:00,60.2698131759685,HOLD
RHM.DE_9,"May 3, 2024, 5:32:00 PM",532.4,532.0,532.4,531.8,13.0,6,2024-05-03 17:32:00,51.60113037106462,HOLD
RHM.DE_9,"May 3, 2024, 5:33:00 PM",532.0,532.0,532.0,531.8,12.0,6,2024-05-03 17:33:00,51.60113037106462,HOLD
RHM.DE_9,"May 3, 2024, 5:34:00 PM",532.2,532.2,532.2,532.2,9.0,6,2024-05-03 17:34:00,55.32707999269659,HOLD
RHM.DE_9,"May 3, 2024, 5:35:00 PM",532.2,532.6,532.6,532.2,4.0,6,2024-05-03 17:35:00,61.6808602348167,HOLD
RHM.DE_9,"May 3, 2024, 5:36:00 PM",532.4,532.4,532.6,532.4,10.0,6,2024-05-03 17:36:00,57.29308150780185,HOLD
RHM.DE_9,"May 3, 2024, 5:37:00 PM",532.8,532.8,533.0,532.8,8.0,6,2024-05-03 17:37:00,62.96716741831079,HOLD
RHM.DE_9,"May 3, 2024, 5:38:00 PM",533.0,533.0,533.2,533.0,9.0,6,2024-05-03 17:38:00,65.4396353890426,HOLD
RHM.DE_9,"May 3, 2024, 5:39:00 PM",533.0,533.0,533.2,533.0,10.0,6,2024-05-03 17:39:00,65.43963538904259,HOLD
RHM.DE_9,"May 3, 2024, 5:40:00 PM",533.4,533.4,533.4,533.2,12.0,6,2024-05-03 17:40:00,70.0740145749864,HOLD
RHM.DE_9,"May 3, 2024, 5:41:00 PM",533.4,533.6,533.8,533.4,16.0,6,2024-05-03 17:41:00,72.08930909632153,HOLD
RHM.DE_9,"May 3, 2024, 5:42:00 PM",533.8,533.2,533.8,533.2,12.0,6,2024-05-03 17:42:00,62.95758458963923,HOLD
RHM.DE_9,"May 3, 2024, 5:43:00 PM",533.0,533.6,533.6,533.0,17.0,6,2024-05-03 17:43:00,67.40418825705153,HOLD
RHM.DE_9,"May 3, 2024, 5:44:00 PM",533.6,533.6,533.6,533.2,11.0,6,2024-05-03 17:44:00,67.40418825705153,HOLD
