symbol,ctmString,open,close,high,low,vol,quoteId,datetime,rsiM1,signal,signal_price
BITCOIN,"May 6, 2024, 12:44:00 AM",63707.6,63727.4,63728.3,63707.6,3266.0,5,2024-05-06 00:44:00,,HOLD,
BITCOIN,"May 6, 2024, 12:45:00 AM",63726.7,63719.3,63726.7,63717.2,3442.0,5,2024-05-06 00:45:00,,HOLD,
BITCOIN,"May 6, 2024, 12:46:00 AM",63719.3,63727.5,63728.3,63718.4,3167.0,5,2024-05-06 00:46:00,,HOLD,
BITCOIN,"May 6, 2024, 12:47:00 AM",63724.1,63697.7,63724.1,63684.6,3816.0,5,2024-05-06 00:47:00,,HOLD,
BITCOIN,"May 6, 2024, 12:48:00 AM",63697.0,63742.4,63751.3,63697.0,3203.0,5,2024-05-06 00:48:00,,HOLD,
BITCOIN,"May 6, 2024, 12:49:00 AM",63743.1,63723.6,63748.8,63722.3,3352.0,5,2024-05-06 00:49:00,,HOLD,
BITCOIN,"May 6, 2024, 12:50:00 AM",63724.5,63721.0,63728.7,63720.3,3567.0,5,2024-05-06 00:50:00,,HOLD,
BITCOIN,"May 6, 2024, 12:51:00 AM",63722.4,63746.9,63746.9,63722.4,3337.0,5,2024-05-06 00:51:00,,HOLD,
BITCOIN,"May 6, 2024, 12:52:00 AM",63747.7,63763.9,63766.5,63741.9,3115.0,5,2024-05-06 00:52:00,,HOLD,
BITCOIN,"May 6, 2024, 12:53:00 AM",63761.3,63768.5,63768.5,63754.5,3573.0,5,2024-05-06 00:53:00,,HOLD,
BITCOIN,"May 6, 2024, 12:54:00 AM",63768.5,63781.7,63784.9,63768.5,3620.0,5,2024-05-06 00:54:00,,HOLD,
BITCOIN,"May 6, 2024, 12:55:00 AM",63782.8,63774.7,63789.3,63768.0,3367.0,5,2024-05-06 00:55:00,66.72088120575222,HOLD,
BITCOIN,"May 6, 2024, 12:56:00 AM",63775.3,63779.4,63780.6,63774.7,3315.0,5,2024-05-06 00:56:00,68.2287805415834,HOLD,
BITCOIN,"May 6, 2024, 12:57:00 AM",63779.4,63789.7,63790.3,63771.8,3381.0,5,2024-05-06 00:57:00,71.35734986150321,HOLD,
BITCOIN,"May 6, 2024, 12:58:00 AM",63785.0,63810.4,63822.5,63785.0,3608.0,5,2024-05-06 00:58:00,76.4778726232213,SELL,63808.8
BITCOIN,"May 6, 2024, 12:59:00 AM",63808.8,63784.4,63808.8,63783.8,3383.0,5,2024-05-06 00:59:00,61.329493426520635,HOLD,
