symbol,ctmString,open,close,high,low,vol,quoteId,datetime,rsiM1,signal
RHM.DE_9,"May 3, 2024, 10:55:00 AM",518.0,518.0,518.0,518.0,4.0,6,2024-05-03 10:55:00,,HOLD
RHM.DE_9,"May 3, 2024, 10:56:00 AM",518.2,518.8,518.8,518.0,6.0,6,2024-05-03 10:56:00,,HOLD
RHM.DE_9,"May 3, 2024, 10:57:00 AM",519.0,519.0,519.0,519.0,1.0,6,2024-05-03 10:57:00,,HOLD
RHM.DE_9,"May 3, 2024, 10:58:00 AM",518.8,518.8,518.8,518.6,9.0,6,2024-05-03 10:58:00,,HOLD
RHM.DE_9,"May 3, 2024, 10:59:00 AM",518.6,518.6,518.6,518.2,8.0,6,2024-05-03 10:59:00,,HOLD
RHM.DE_9,"May 3, 2024, 11:00:00 AM",519.0,519.2,519.2,519.0,7.0,6,2024-05-03 11:00:00,,HOLD
RHM.DE_9,"May 3, 2024, 11:01:00 AM",519.4,519.4,519.4,519.4,1.0,6,2024-05-03 11:01:00,,HOLD
RHM.DE_9,"May 3, 2024, 11:02:00 AM",519.6,519.8,519.8,519.6,6.0,6,2024-05-03 11:02:00,,HOLD
RHM.DE_9,"May 3, 2024, 11:03:00 AM",519.4,519.2,519.4,519.2,6.0,6,2024-05-03 11:03:00,,HOLD
RHM.DE_9,"May 3, 2024, 11:04:00 AM",519.6,519.6,519.6,519.6,1.0,6,2024-05-03 11:04:00,,HOLD
RHM.DE_9,"May 3, 2024, 11:06:00 AM",519.8,519.8,519.8,519.8,7.0,6,2024-05-03 11:06:00,,HOLD
RHM.DE_9,"May 3, 2024, 11:07:00 AM",520.0,520.0,520.2,520.0,17.0,6,2024-05-03 11:07:00,,HOLD
RHM.DE_9,"May 3, 2024, 11:08:00 AM",520.0,520.6,520.8,520.0,7.0,6,2024-05-03 11:08:00,,HOLD
RHM.DE_9,"May 3, 2024, 11:09:00 AM",520.8,520.6,520.8,520.6,6.0,6,2024-05-03 11:09:00,,HOLD
RHM.DE_9,"May 3, 2024, 11:10:00 AM",520.4,520.4,520.4,520.4,9.0,6,2024-05-03 11:10:00,73.63633014963972,HOLD
RHM.DE_9,"May 3, 2024, 11:12:00 AM",520.4,520.8,520.8,520.4,5.0,6,2024-05-03 11:12:00,77.03081763612388,SELL
