symbol,ctmString,open,close,high,low,vol,quoteId,datetime,rsiM1,signal
RHM.DE_9,"May 3, 2024, 12:26:00 PM",524.0,524.2,524.2,524.0,13.0,6,2024-05-03 12:26:00,56.24454095659123,HOLD
RHM.DE_9,"May 3, 2024, 12:27:00 PM",524.2,524.2,524.2,524.2,4.0,6,2024-05-03 12:27:00,56.24454095659122,HOLD
RHM.DE_9,"May 3, 2024, 12:28:00 PM",524.2,524.2,524.2,524.2,4.0,6,2024-05-03 12:28:00,56.24454095659122,HOLD
RHM.DE_9,"May 3, 2024, 12:29:00 PM",524.2,523.8,524.2,523.8,12.0,6,2024-05-03 12:29:00,48.404051912009756,HOLD
RHM.DE_9,"May 3, 2024, 12:30:00 PM",523.4,523.4,523.6,523.4,16.0,6,2024-05-03 12:30:00,42.085975714108315,HOLD
RHM.DE_9,"May 3, 2024, 12:31:00 PM",523.4,523.0,523.4,523.0,14.0,6,2024-05-03 12:31:00,36.899123493156274,HOLD
RHM.DE_9,"May 3, 2024, 12:32:00 PM",523.0,523.4,523.4,523.0,5.0,6,2024-05-03 12:32:00,44.29283070325189,HOLD
RHM.DE_9,"May 3, 2024, 12:33:00 PM",523.4,523.4,523.4,523.2,12.0,6,2024-05-03 12:33:00,44.292830703251894,HOLD
RHM.DE_9,"May 3, 2024, 12:34:00 PM",523.6,523.8,523.8,523.6,4.0,6,2024-05-03 12:34:00,50.9573678697619,HOLD
RHM.DE_9,"May 3, 2024, 12:35:00 PM",524.0,524.0,524.2,524.0,6.0,6,2024-05-03 12:35:00,53.92544216188875,HOLD
RHM.DE_9,"May 3, 2024, 12:36:00 PM",524.0,524.2,524.2,524.0,11.0,6,2024-05-03 12:36:00,56.744640347483546,HOLD
RHM.DE_9,"May 3, 2024, 12:37:00 PM",524.0,523.4,524.0,523.4,8.0,6,2024-05-03 12:37:00,44.90790578676051,HOLD
RHM.DE_9,"May 3, 2024, 12:38:00 PM",523.6,523.6,523.6,523.6,9.0,6,2024-05-03 12:38:00,47.83738939018197,HOLD
RHM.DE_9,"May 3, 2024, 12:39:00 PM",523.8,523.8,523.8,523.8,3.0,6,2024-05-03 12:39:00,50.66267324592521,HOLD
RHM.DE_9,"May 3, 2024, 12:40:00 PM",524.0,524.2,524.2,524.0,15.0,6,2024-05-03 12:40:00,55.81700746436836,HOLD
RHM.DE_9,"May 3, 2024, 12:41:00 PM",524.4,524.4,524.4,524.0,8.0,6,2024-05-03 12:41:00,58.170097277202075,HOLD
RHM.DE_9,"May 3, 2024, 12:44:00 PM",524.2,524.0,524.4,524.0,21.0,6,2024-05-03 12:44:00,52.18410323985332,HOLD
RHM.DE_9,"May 3, 2024, 12:45:00 PM",524.0,524.0,524.0,524.0,8.0,6,2024-05-03 12:45:00,52.18410323985332,HOLD
RHM.DE_9,"May 3, 2024, 12:46:00 PM",524.0,524.0,524.0,524.0,8.0,6,2024-05-03 12:46:00,52.18410323985332,HOLD
RHM.DE_9,"May 3, 2024, 12:47:00 PM",524.0,524.0,524.0,524.0,5.0,6,2024-05-03 12:47:00,52.18410323985332,HOLD
RHM.DE_9,"May 3, 2024, 12:48:00 PM",524.2,524.2,524.4,524.2,13.0,6,2024-05-03 12:48:00,55.279070433167604,HOLD
RHM.DE_9,"May 3, 2024, 12:49:00 PM",524.4,524.2,524.4,524.2,5.0,6,2024-05-03 12:49:00,55.279070433167604,HOLD
RHM.DE_9,"May 3, 2024, 12:50:00 PM",524.6,524.4,524.6,524.4,7.0,6,2024-05-03 12:50:00,58.40175502035943,HOLD
RHM.DE_9,"May 3, 2024, 12:51:00 PM",524.2,524.2,524.2,524.2,4.0,6,2024-05-03 12:51:00,54.31724719366701,HOLD
RHM.DE_9,"May 3, 2024, 12:52:00 PM",524.6,524.6,524.6,524.6,8.0,6,2024-05-03 12:52:00,60.29782102518555,HOLD
RHM.DE_9,"May 3, 2024, 12:53:00 PM",524.6,524.6,524.6,524.6,2.0,6,2024-05-03 12:53:00,60.29782102518554,HOLD
RHM.DE_9,"May 3, 2024, 12:54:00 PM",524.4,524.4,524.4,524.4,2.0,6,2024-05-03 12:54:00,56.04327280494863,HOLD
RHM.DE_9,"May 3, 2024, 12:55:00 PM",524.6,524.6,524.6,524.4,10.0,6,2024-05-03 12:55:00,59.14751099143858,HOLD
RHM.DE_9,"May 3, 2024, 12:57:00 PM",524.4,524.4,524.8,524.4,8.0,6,2024-05-03 12:57:00,54.967115970471475,HOLD
RHM.DE_9,"May 3, 2024, 12:58:00 PM",524.4,525.0,525.0,524.2,15.0,6,2024-05-03 12:58:00,63.33849609406549,HOLD
RHM.DE_9,"May 3, 2024, 12:59:00 PM",524.6,524.4,524.6,524.4,2.0,6,2024-05-03 12:59:00,52.77352955346836,HOLD
RHM.DE_9,"May 3, 2024, 1:00:00 PM",524.4,524.4,524.6,524.4,5.0,6,2024-05-03 13:00:00,52.77352955346835,HOLD
RHM.DE_9,"May 3, 2024, 1:01:00 PM",524.4,524.2,524.4,524.2,4.0,6,2024-05-03 13:01:00,49.57665419098438,HOLD
RHM.DE_9,"May 3, 2024, 1:02:00 PM",524.2,524.4,524.4,524.2,8.0,6,2024-05-03 13:02:00,52.66467094041412,HOLD
RHM.DE_9,"May 3, 2024, 1:03:00 PM",524.4,524.4,524.4,524.4,7.0,6,2024-05-03 13:03:00,52.66467094041411,HOLD
RHM.DE_9,"May 3, 2024, 1:04:00 PM",524.4,524.4,524.4,524.4,4.0,6,2024-05-03 13:04:00,52.66467094041411,HOLD
RHM.DE_9,"May 3, 2024, 1:05:00 PM",524.4,524.0,524.4,524.0,6.0,6,2024-05-03 13:05:00,45.677039624310616,HOLD
