symbol,ctmString,open,close,high,low,vol,quoteId,datetime,rsiM1,signal,signal_price
GOOGL.US_9,"May 3, 2024, 7:50:00 PM",166.32,166.23,166.32,166.22,989.0,6,2024-05-03 19:50:00,,HOLD,
GOOGL.US_9,"May 3, 2024, 7:51:00 PM",166.26,166.29,166.31,166.25,946.0,6,2024-05-03 19:51:00,,HOLD,
GOOGL.US_9,"May 3, 2024, 7:52:00 PM",166.29,166.31,166.33,166.28,752.0,6,2024-05-03 19:52:00,,HOLD,
GOOGL.US_9,"May 3, 2024, 7:53:00 PM",166.31,166.33,166.35,166.31,957.0,6,2024-05-03 19:53:00,,HOLD,
GOOGL.US_9,"May 3, 2024, 7:54:00 PM",166.36,166.39,166.42,166.36,871.0,6,2024-05-03 19:54:00,,HOLD,
GOOGL.US_9,"May 3, 2024, 7:55:00 PM",166.4,166.38,166.43,166.38,1018.0,6,2024-05-03 19:55:00,,HOLD,
GOOGL.US_9,"May 3, 2024, 7:56:00 PM",166.38,166.43,166.43,166.35,1410.0,6,2024-05-03 19:56:00,,HOLD,
GOOGL.US_9,"May 3, 2024, 7:57:00 PM",166.43,166.3,166.43,166.28,1297.0,6,2024-05-03 19:57:00,,HOLD,
GOOGL.US_9,"May 3, 2024, 7:58:00 PM",166.31,166.23,166.32,166.19,1524.0,6,2024-05-03 19:58:00,,HOLD,
GOOGL.US_9,"May 3, 2024, 7:59:00 PM",166.23,166.19,166.26,166.18,1301.0,6,2024-05-03 19:59:00,,HOLD,
GOOGL.US_9,"May 3, 2024, 8:00:00 PM",166.18,166.15,166.18,166.14,1113.0,6,2024-05-03 20:00:00,,HOLD,
