symbol,ctmString,open,close,high,low,vol,quoteId,datetime,rsiM1,signal,signal_price
MSFT.US_9,"May 6, 2024, 7:10:00 PM",410.28,410.16,410.3,410.14,218.0,6,2024-05-06 19:10:00,,HOLD,
MSFT.US_9,"May 6, 2024, 7:11:00 PM",410.17,410.23,410.23,410.11,196.0,6,2024-05-06 19:11:00,,HOLD,
MSFT.US_9,"May 6, 2024, 7:12:00 PM",410.26,410.34,410.34,410.24,143.0,6,2024-05-06 19:12:00,,HOLD,
MSFT.US_9,"May 6, 2024, 7:13:00 PM",410.33,410.36,410.39,410.28,130.0,6,2024-05-06 19:13:00,,HOLD,
MSFT.US_9,"May 6, 2024, 7:14:00 PM",410.26,410.39,410.4,410.26,158.0,6,2024-05-06 19:14:00,,HOLD,
MSFT.US_9,"May 6, 2024, 7:15:00 PM",410.4,410.4,410.43,410.3,163.0,6,2024-05-06 19:15:00,,HOLD,
MSFT.US_9,"May 6, 2024, 7:16:00 PM",410.41,410.41,410.5,410.32,223.0,6,2024-05-06 19:16:00,,HOLD,
MSFT.US_9,"May 6, 2024, 7:17:00 PM",410.43,410.51,410.56,410.43,270.0,6,2024-05-06 19:17:00,,HOLD,
MSFT.US_9,"May 6, 2024, 7:18:00 PM",410.51,410.45,410.56,410.38,220.0,6,2024-05-06 19:18:00,,HOLD,
MSFT.US_9,"May 6, 2024, 7:19:00 PM",410.45,410.46,410.55,410.44,210.0,6,2024-05-06 19:19:00,,HOLD,
MSFT.US_9,"May 6, 2024, 7:20:00 PM",410.46,410.25,410.49,410.25,385.0,6,2024-05-06 19:20:00,,HOLD,
MSFT.US_9,"May 6, 2024, 7:21:00 PM",410.29,410.32,410.32,410.2,132.0,6,2024-05-06 19:21:00,52.11004954601645,HOLD,
MSFT.US_9,"May 6, 2024, 7:22:00 PM",410.33,410.3,410.39,410.23,199.0,6,2024-05-06 19:22:00,49.88300062365836,HOLD,
MSFT.US_9,"May 6, 2024, 7:23:00 PM",410.3,410.12,410.3,410.1,212.0,6,2024-05-06 19:23:00,35.05234036771947,HOLD,
MSFT.US_9,"May 6, 2024, 7:24:00 PM",410.1,409.92,410.13,409.92,287.0,6,2024-05-06 19:24:00,25.709929268763304,HOLD,
MSFT.US_9,"May 6, 2024, 7:25:00 PM",409.93,410.0,410.02,409.93,194.0,6,2024-05-06 19:25:00,33.50762806694983,HOLD,
MSFT.US_9,"May 6, 2024, 7:26:00 PM",409.98,409.85,409.99,409.82,270.0,6,2024-05-06 19:26:00,27.544608380154052,HOLD,
MSFT.US_9,"May 6, 2024, 7:27:00 PM",409.86,409.85,409.95,409.8,191.0,6,2024-05-06 19:27:00,27.544608380154052,HOLD,
MSFT.US_9,"May 6, 2024, 7:28:00 PM",409.84,409.87,409.93,409.84,188.0,6,2024-05-06 19:28:00,29.56680804704626,HOLD,
MSFT.US_9,"May 6, 2024, 7:29:00 PM",409.85,409.87,409.87,409.81,171.0,6,2024-05-06 19:29:00,29.56680804704626,HOLD,
MSFT.US_9,"May 6, 2024, 7:30:00 PM",409.91,409.87,409.96,409.86,216.0,6,2024-05-06 19:30:00,29.56680804704625,HOLD,
MSFT.US_9,"May 6, 2024, 7:31:00 PM",409.93,409.86,409.98,409.86,234.0,6,2024-05-06 19:31:00,29.027653446081167,HOLD,
MSFT.US_9,"May 6, 2024, 7:32:00 PM",409.89,409.76,409.89,409.66,244.0,6,2024-05-06 19:32:00,24.177895574962893,BUY,409.8
MSFT.US_9,"May 6, 2024, 7:33:00 PM",409.76,409.74,409.79,409.74,190.0,6,2024-05-06 19:33:00,23.320714336155508,HOLD,
MSFT.US_9,"May 6, 2024, 7:34:00 PM",409.76,409.74,409.77,409.68,99.0,6,2024-05-06 19:34:00,23.320714336155508,HOLD,
MSFT.US_9,"May 6, 2024, 7:35:00 PM",409.68,409.77,409.8,409.68,210.0,6,2024-05-06 19:35:00,27.95652250749891,HOLD,
MSFT.US_9,"May 6, 2024, 7:36:00 PM",409.79,409.75,409.87,409.74,131.0,6,2024-05-06 19:36:00,26.769682847931005,HOLD,
MSFT.US_9,"May 6, 2024, 7:37:00 PM",409.74,409.84,409.85,409.64,278.0,6,2024-05-06 19:37:00,39.48620833804784,HOLD,
MSFT.US_9,"May 6, 2024, 7:38:00 PM",409.84,409.86,409.93,409.84,138.0,6,2024-05-06 19:38:00,41.950304588275195,HOLD,
MSFT.US_9,"May 6, 2024, 7:39:00 PM",409.86,410.04,410.04,409.86,140.0,6,2024-05-06 19:39:00,58.628245630617535,HOLD,
MSFT.US_9,"May 6, 2024, 7:40:00 PM",410.04,410.12,410.14,409.97,193.0,6,2024-05-06 19:40:00,63.72362514721037,HOLD,
MSFT.US_9,"May 6, 2024, 7:41:00 PM",410.11,410.2,410.26,410.06,235.0,6,2024-05-06 19:41:00,68.05186039980593,HOLD,
MSFT.US_9,"May 6, 2024, 7:42:00 PM",410.2,410.23,410.25,410.11,175.0,6,2024-05-06 19:42:00,69.55047990937732,HOLD,
MSFT.US_9,"May 6, 2024, 7:43:00 PM",410.26,410.37,410.43,410.26,279.0,6,2024-05-06 19:43:00,75.45964491443213,SELL,410.34
MSFT.US_9,"May 6, 2024, 7:44:00 PM",410.34,410.39,410.42,410.31,298.0,6,2024-05-06 19:44:00,76.18587614009023,HOLD,
MSFT.US_9,"May 6, 2024, 7:45:00 PM",410.38,410.49,410.54,410.37,308.0,6,2024-05-06 19:45:00,79.51937275635888,HOLD,
MSFT.US_9,"May 6, 2024, 7:46:00 PM",410.49,410.57,410.57,410.42,232.0,6,2024-05-06 19:46:00,81.7655349331599,HOLD,
MSFT.US_9,"May 6, 2024, 7:47:00 PM",410.56,410.75,410.76,410.5,278.0,6,2024-05-06 19:47:00,85.65840926872322,HOLD,
MSFT.US_9,"May 6, 2024, 7:48:00 PM",410.78,410.83,410.88,410.78,241.0,6,2024-05-06 19:48:00,87.01381441298209,HOLD,
MSFT.US_9,"May 6, 2024, 7:49:00 PM",410.83,410.78,410.86,410.78,231.0,6,2024-05-06 19:49:00,81.70505052417157,HOLD,
MSFT.US_9,"May 6, 2024, 7:50:00 PM",410.78,410.86,410.9,410.72,328.0,6,2024-05-06 19:50:00,83.47904778859112,HOLD,
MSFT.US_9,"May 6, 2024, 7:51:00 PM",410.84,410.8,410.88,410.8,158.0,6,2024-05-06 19:51:00,77.29560323625952,HOLD,
MSFT.US_9,"May 6, 2024, 7:52:00 PM",410.77,410.83,410.85,410.76,130.0,6,2024-05-06 19:52:00,78.18436140216137,HOLD,
MSFT.US_9,"May 6, 2024, 7:53:00 PM",410.83,410.95,411.02,410.83,259.0,6,2024-05-06 19:53:00,81.38973635290411,HOLD,
MSFT.US_9,"May 6, 2024, 7:54:00 PM",410.95,410.88,410.95,410.82,172.0,6,2024-05-06 19:54:00,74.37742005377189,HOLD,
MSFT.US_9,"May 6, 2024, 7:55:00 PM",410.91,410.96,410.96,410.83,136.0,6,2024-05-06 19:55:00,76.88143731115103,SELL,410.92
MSFT.US_9,"May 6, 2024, 7:56:00 PM",410.92,410.98,411.02,410.92,249.0,6,2024-05-06 19:56:00,77.48648615898972,HOLD,
MSFT.US_9,"May 6, 2024, 7:57:00 PM",410.98,411.09,411.13,410.98,223.0,6,2024-05-06 19:57:00,80.56395019440285,HOLD,
MSFT.US_9,"May 6, 2024, 7:58:00 PM",411.09,411.18,411.18,411.09,113.0,6,2024-05-06 19:58:00,82.69312303760825,HOLD,
MSFT.US_9,"May 6, 2024, 7:59:00 PM",411.24,411.35,411.37,411.24,349.0,6,2024-05-06 19:59:00,85.90203883931517,HOLD,
MSFT.US_9,"May 6, 2024, 8:00:00 PM",411.37,411.24,411.37,411.18,295.0,6,2024-05-06 20:00:00,75.88718719326381,HOLD,
MSFT.US_9,"May 6, 2024, 8:01:00 PM",411.24,411.19,411.3,411.18,193.0,6,2024-05-06 20:01:00,71.70721030967114,HOLD,
MSFT.US_9,"May 6, 2024, 8:02:00 PM",411.18,411.17,411.2,411.14,100.0,6,2024-05-06 20:02:00,70.01044819487142,HOLD,
MSFT.US_9,"May 6, 2024, 8:03:00 PM",411.17,411.02,411.18,411.0,268.0,6,2024-05-06 20:03:00,58.575634749015386,HOLD,
MSFT.US_9,"May 6, 2024, 8:04:00 PM",411.02,411.03,411.06,410.94,179.0,6,2024-05-06 20:04:00,59.06592430280675,HOLD,
MSFT.US_9,"May 6, 2024, 8:05:00 PM",411.02,411.22,411.22,411.02,177.0,6,2024-05-06 20:05:00,67.18363451605268,HOLD,
MSFT.US_9,"May 6, 2024, 8:06:00 PM",411.23,411.31,411.36,411.22,236.0,6,2024-05-06 20:06:00,70.25700455802722,HOLD,
MSFT.US_9,"May 6, 2024, 8:07:00 PM",411.31,411.32,411.32,411.23,163.0,6,2024-05-06 20:07:00,70.59360626752907,HOLD,
MSFT.US_9,"May 6, 2024, 8:08:00 PM",411.32,411.41,411.41,411.32,200.0,6,2024-05-06 20:08:00,73.55631392614805,HOLD,
MSFT.US_9,"May 6, 2024, 8:09:00 PM",411.42,411.51,411.56,411.41,211.0,6,2024-05-06 20:09:00,76.45556294565884,SELL,411.51
MSFT.US_9,"May 6, 2024, 8:10:00 PM",411.51,411.47,411.54,411.46,263.0,6,2024-05-06 20:10:00,72.93700947504989,HOLD,
MSFT.US_9,"May 6, 2024, 8:11:00 PM",411.52,411.51,411.56,411.5,146.0,6,2024-05-06 20:11:00,74.2410066114792,HOLD,
MSFT.US_9,"May 6, 2024, 8:12:00 PM",411.53,411.61,411.65,411.51,257.0,6,2024-05-06 20:12:00,77.25486023586741,SELL,411.59
MSFT.US_9,"May 6, 2024, 8:13:00 PM",411.59,411.5,411.62,411.41,292.0,6,2024-05-06 20:13:00,67.6740776704421,HOLD,
MSFT.US_9,"May 6, 2024, 8:14:00 PM",411.51,411.51,411.57,411.48,204.0,6,2024-05-06 20:14:00,68.07005772059208,HOLD,
MSFT.US_9,"May 6, 2024, 8:15:00 PM",411.49,411.5,411.57,411.41,212.0,6,2024-05-06 20:15:00,67.1650374068482,HOLD,
MSFT.US_9,"May 6, 2024, 8:16:00 PM",411.53,411.6,411.6,411.48,260.0,6,2024-05-06 20:16:00,71.3544409529468,HOLD,
MSFT.US_9,"May 6, 2024, 8:17:00 PM",411.55,411.57,411.69,411.52,400.0,6,2024-05-06 20:17:00,68.47147640178815,HOLD,
MSFT.US_9,"May 6, 2024, 8:18:00 PM",411.57,411.73,411.73,411.57,199.0,6,2024-05-06 20:18:00,74.51279702574206,HOLD,
MSFT.US_9,"May 6, 2024, 8:19:00 PM",411.71,411.67,411.71,411.65,164.0,6,2024-05-06 20:19:00,69.05465114043832,HOLD,
MSFT.US_9,"May 6, 2024, 8:20:00 PM",411.65,411.61,411.71,411.61,202.0,6,2024-05-06 20:20:00,63.9053951488048,HOLD,
MSFT.US_9,"May 6, 2024, 8:21:00 PM",411.64,411.52,411.64,411.52,182.0,6,2024-05-06 20:21:00,56.90409046485255,HOLD,
MSFT.US_9,"May 6, 2024, 8:22:00 PM",411.53,411.56,411.59,411.52,195.0,6,2024-05-06 20:22:00,59.09501710263863,HOLD,
MSFT.US_9,"May 6, 2024, 8:23:00 PM",411.57,411.64,411.64,411.54,135.0,6,2024-05-06 20:23:00,63.20979734358308,HOLD,
MSFT.US_9,"May 6, 2024, 8:24:00 PM",411.65,411.63,411.7,411.59,172.0,6,2024-05-06 20:24:00,62.347431209233896,HOLD,
MSFT.US_9,"May 6, 2024, 8:25:00 PM",411.68,411.62,411.72,411.59,169.0,6,2024-05-06 20:25:00,61.42560422355258,HOLD,
MSFT.US_9,"May 6, 2024, 8:26:00 PM",411.59,411.67,411.69,411.59,119.0,6,2024-05-06 20:26:00,64.32654409076653,HOLD,
MSFT.US_9,"May 6, 2024, 8:27:00 PM",411.63,411.76,411.76,411.63,133.0,6,2024-05-06 20:27:00,68.94999693125632,HOLD,
MSFT.US_9,"May 6, 2024, 8:28:00 PM",411.75,411.77,411.78,411.66,142.0,6,2024-05-06 20:28:00,69.43417766926335,HOLD,
MSFT.US_9,"May 6, 2024, 8:29:00 PM",411.76,411.64,411.76,411.57,184.0,6,2024-05-06 20:29:00,56.77420043406664,HOLD,
MSFT.US_9,"May 6, 2024, 8:30:00 PM",411.64,411.72,411.75,411.64,144.0,6,2024-05-06 20:30:00,61.523158770733275,HOLD,
MSFT.US_9,"May 6, 2024, 8:31:00 PM",411.74,411.78,411.8,411.74,223.0,6,2024-05-06 20:31:00,64.72078829481264,HOLD,
MSFT.US_9,"May 6, 2024, 8:32:00 PM",411.78,411.8,411.84,411.75,141.0,6,2024-05-06 20:32:00,65.7640250141275,HOLD,
