symbol,ctmString,open,close,high,low,vol,quoteId,datetime,rsiM1,signal,signal_price
RHM.DE_9,"May 6, 2024, 9:15:00 AM",537.0,537.2,538.4,537.0,158.0,6,2024-05-06 09:15:00,,HOLD,
RHM.DE_9,"May 6, 2024, 9:16:00 AM",537.0,536.8,537.8,536.8,19.0,6,2024-05-06 09:16:00,,HOLD,
RHM.DE_9,"May 6, 2024, 9:17:00 AM",538.6,537.2,538.6,537.2,14.0,6,2024-05-06 09:17:00,,HOLD,
RHM.DE_9,"May 6, 2024, 9:18:00 AM",537.0,536.6,537.2,536.6,29.0,6,2024-05-06 09:18:00,,HOLD,
RHM.DE_9,"May 6, 2024, 9:20:00 AM",536.6,536.6,536.6,536.6,2.0,6,2024-05-06 09:20:00,,HOLD,
RHM.DE_9,"May 6, 2024, 9:21:00 AM",537.0,538.2,538.2,537.0,10.0,6,2024-05-06 09:21:00,,HOLD,
RHM.DE_9,"May 6, 2024, 9:22:00 AM",538.4,538.8,539.0,538.4,10.0,6,2024-05-06 09:22:00,,HOLD,
RHM.DE_9,"May 6, 2024, 9:23:00 AM",539.0,539.0,539.0,539.0,4.0,6,2024-05-06 09:23:00,,HOLD,
RHM.DE_9,"May 6, 2024, 9:24:00 AM",539.2,539.8,539.8,539.2,15.0,6,2024-05-06 09:24:00,,HOLD,
RHM.DE_9,"May 6, 2024, 9:25:00 AM",539.4,541.2,541.2,539.4,16.0,6,2024-05-06 09:25:00,,HOLD,
RHM.DE_9,"May 6, 2024, 9:26:00 AM",541.8,540.8,541.8,540.8,19.0,6,2024-05-06 09:26:00,,HOLD,
RHM.DE_9,"May 6, 2024, 9:27:00 AM",541.0,541.2,541.2,541.0,3.0,6,2024-05-06 09:27:00,82.41966824941605,HOLD,
RHM.DE_9,"May 6, 2024, 9:28:00 AM",538.6,538.4,538.6,538.2,18.0,6,2024-05-06 09:28:00,49.09600620941384,HOLD,
RHM.DE_9,"May 6, 2024, 9:30:00 AM",538.4,539.2,539.2,538.4,8.0,6,2024-05-06 09:30:00,54.83514960581577,HOLD,
