symbol,ask,bid,low,high,askVolume,bidVolume,spreadRaw,timestamp,datetime,rsiM1,signal,signal_price
GOOGL.US_9,166.24,166.22,163.05,167.87,210,100,0.02,1714757575054,2024-05-03 18:32:55.054,,HOLD,
GOOGL.US_9,166.23,166.21,163.05,167.87,100,105,0.02,1714757576054,2024-05-03 18:32:56.054,,HOLD,
GOOGL.US_9,166.23,166.2,163.05,167.87,410,195,0.03,1714757579056,2024-05-03 18:32:59.056,,HOLD,
GOOGL.US_9,166.23,166.21,163.05,167.87,312,100,0.02,1714757580057,2024-05-03 18:33:00.057,,HOLD,
GOOGL.US_9,166.24,166.21,163.05,167.87,110,210,0.03,1714757585061,2024-05-03 18:33:05.061,,HOLD,
GOOGL.US_9,166.26,166.24,163.05,167.87,110,100,0.02,1714757586061,2024-05-03 18:33:06.061,,HOLD,
GOOGL.US_9,166.27,166.26,163.05,167.87,100,20,0.01,1714757587063,2024-05-03 18:33:07.063,,HOLD,
GOOGL.US_9,166.28,166.25,163.05,167.87,110,115,0.03,1714757588564,2024-05-03 18:33:08.564,,HOLD,
GOOGL.US_9,166.26,166.25,163.05,167.87,100,5,0.01,1714757594568,2024-05-03 18:33:14.568,,HOLD,
GOOGL.US_9,166.27,166.25,163.05,167.87,210,5,0.02,1714757596068,2024-05-03 18:33:16.068,,HOLD,
GOOGL.US_9,166.27,166.26,163.05,167.87,100,20,0.01,1714757598070,2024-05-03 18:33:18.070,,HOLD,
GOOGL.US_9,166.26,166.25,163.05,167.87,100,5,0.01,1714757599571,2024-05-03 18:33:19.571,56.63833731152518,HOLD,
GOOGL.US_9,166.25,166.23,163.05,167.87,100,210,0.02,1714757601571,2024-05-03 18:33:21.571,48.61038973842269,HOLD,
GOOGL.US_9,166.25,166.22,163.05,167.87,110,110,0.03,1714757602573,2024-05-03 18:33:22.573,48.61038973842269,HOLD,
GOOGL.US_9,166.25,166.21,163.05,167.87,210,118,0.04,1714757604073,2024-05-03 18:33:24.073,48.61038973842268,HOLD,
GOOGL.US_9,166.24,166.21,163.05,167.87,101,118,0.03,1714757605574,2024-05-03 18:33:25.574,40.89523268676909,HOLD,
GOOGL.US_9,166.24,166.22,163.05,167.87,101,100,0.02,1714757607075,2024-05-03 18:33:27.075,40.89523268676909,HOLD,
GOOGL.US_9,166.25,166.22,163.05,167.87,210,110,0.03,1714757609076,2024-05-03 18:33:29.076,50.417299327264146,HOLD,
GOOGL.US_9,166.27,166.25,163.05,167.87,310,100,0.02,1714757611077,2024-05-03 18:33:31.077,63.39222147797364,HOLD,
GOOGL.US_9,166.25,166.23,163.05,167.87,10,110,0.02,1714757615079,2024-05-03 18:33:35.079,49.22326959439734,HOLD,
GOOGL.US_9,166.26,166.24,163.05,167.87,210,100,0.02,1714757618081,2024-05-03 18:33:38.081,54.78200207122629,HOLD,
