symbol,ask,bid,low,high,askVolume,bidVolume,spreadRaw,timestamp,datetime,rsiM1,signal,signal_price
BITCOIN,64074.0,63848.0,62478.0,64443.0,5,5,226.0,1714856957911,2024-05-04 22:09:17.911,56.651007982248075,HOLD,
BITCOIN,64076.0,63844.0,62478.0,64443.0,10,10,232.0,1714856957911,2024-05-04 22:09:17.911,58.563700409584385,HOLD,
BITCOIN,64071.0,63853.0,62478.0,64443.0,3,3,218.0,1714856958891,2024-05-04 22:09:18.891,52.22660007561534,BUY,64071.0
BITCOIN,64074.0,63848.0,62478.0,64443.0,5,5,226.0,1714856958891,2024-05-04 22:09:18.891,55.41104199340969,HOLD,
BITCOIN,64078.0,63846.0,62478.0,64443.0,10,10,232.0,1714856958891,2024-05-04 22:09:18.891,59.38201536371034,HOLD,
BITCOIN,64074.0,63856.0,62478.0,64443.0,3,3,218.0,1714856960363,2024-05-04 22:09:20.363,54.08380081379978,BUY,64074.0
BITCOIN,64077.0,63851.0,62478.0,64443.0,5,5,226.0,1714856960363,2024-05-04 22:09:20.363,57.23190071768338,HOLD,
BITCOIN,64080.0,63849.0,62478.0,64443.0,10,10,231.0,1714856960363,2024-05-04 22:09:20.363,60.231186790718446,HOLD,
BITCOIN,64076.0,63858.0,62478.0,64443.0,3,3,218.0,1714856962786,2024-05-04 22:09:22.786,54.61383014167279,BUY,64076.0
BITCOIN,64079.0,63853.0,62478.0,64443.0,5,5,226.0,1714856962786,2024-05-04 22:09:22.786,57.85644725643833,HOLD,
BITCOIN,64083.0,63851.0,62478.0,64443.0,5,10,232.0,1714856962786,2024-05-04 22:09:22.786,61.8536530873733,HOLD,
BITCOIN,64085.0,63867.0,62478.0,64443.0,3,3,218.0,1714856963291,2024-05-04 22:09:23.291,63.7449369717796,HOLD,
BITCOIN,64090.0,63862.0,62478.0,64443.0,5,5,228.0,1714856963291,2024-05-04 22:09:23.291,68.09499701358325,SELL,63867.0
BITCOIN,64092.0,63860.0,62478.0,64443.0,10,10,232.0,1714856963291,2024-05-04 22:09:23.291,69.69490467395177,HOLD,
BITCOIN,64076.0,63858.0,62478.0,64443.0,3,3,218.0,1714856966685,2024-05-04 22:09:26.685,48.35610070615992,BUY,64076.0
BITCOIN,64081.0,63855.0,62478.0,64443.0,5,5,226.0,1714856966685,2024-05-04 22:09:26.685,53.27390497905887,HOLD,
BITCOIN,64083.0,63852.0,62478.0,64443.0,10,10,231.0,1714856966685,2024-05-04 22:09:26.685,55.15295658606757,HOLD,
BITCOIN,64078.0,63860.0,62478.0,64443.0,3,3,218.0,1714856975244,2024-05-04 22:09:35.244,49.660996824041014,BUY,64078.0
BITCOIN,64083.0,63855.0,62478.0,64443.0,5,5,228.0,1714856975244,2024-05-04 22:09:35.244,54.63052324320993,HOLD,
BITCOIN,64085.0,63853.0,62478.0,64443.0,10,10,232.0,1714856975244,2024-05-04 22:09:35.244,56.51921233389723,HOLD,
BITCOIN,64076.0,63858.0,62478.0,64443.0,3,3,218.0,1714856976562,2024-05-04 22:09:36.562,46.86253578029631,BUY,64076.0
BITCOIN,64081.0,63855.0,62478.0,64443.0,5,5,226.0,1714856976562,2024-05-04 22:09:36.562,51.8862085823936,HOLD,
BITCOIN,64083.0,63851.0,62478.0,64443.0,10,10,232.0,1714856976562,2024-05-04 22:09:36.562,53.80771841201591,HOLD,
