symbol,ask,bid,low,high,askVolume,bidVolume,spreadRaw,timestamp,datetime,rsiM1,signal,signal_price
BITCOIN,64026.0,63808.0,62478.0,64443.0,3,3,218.0,1714856142212,2024-05-04 21:55:42.212,,HOLD,
BITCOIN,64029.0,63803.0,62478.0,64443.0,5,5,226.0,1714856142212,2024-05-04 21:55:42.212,,HOLD,
BITCOIN,64032.0,63801.0,62478.0,64443.0,10,10,231.0,1714856142212,2024-05-04 21:55:42.212,,HOLD,
BITCOIN,64027.0,63809.0,62478.0,64443.0,3,3,218.0,1714856156859,2024-05-04 21:55:56.859,,HOLD,
BITCOIN,64032.0,63806.0,62478.0,64443.0,5,5,226.0,1714856156859,2024-05-04 21:55:56.859,,HOLD,
BITCOIN,64034.0,63802.0,62478.0,64443.0,10,10,232.0,1714856156859,2024-05-04 21:55:56.859,,HOLD,
BITCOIN,64026.0,63808.0,62478.0,64443.0,3,3,218.0,1714856166257,2024-05-04 21:56:06.257,,HOLD,
BITCOIN,64029.0,63803.0,62478.0,64443.0,5,5,226.0,1714856166257,2024-05-04 21:56:06.257,,HOLD,
BITCOIN,64032.0,63801.0,62478.0,64443.0,10,10,231.0,1714856166257,2024-05-04 21:56:06.257,,HOLD,
BITCOIN,64024.0,63806.0,62478.0,64443.0,3,3,218.0,1714856169914,2024-05-04 21:56:09.914,,HOLD,
BITCOIN,64027.0,63801.0,62478.0,64443.0,5,5,226.0,1714856169914,2024-05-04 21:56:09.914,,HOLD,
BITCOIN,64031.0,63799.0,62478.0,64443.0,10,10,232.0,1714856169914,2024-05-04 21:56:09.914,55.2187342068587,HOLD,
BITCOIN,64025.0,63807.0,62478.0,64443.0,3,3,218.0,1714856175800,2024-05-04 21:56:15.800,45.54291288124877,HOLD,
BITCOIN,64030.0,63804.0,62478.0,64443.0,5,5,226.0,1714856175800,2024-05-04 21:56:15.800,53.07951106332139,HOLD,
BITCOIN,64032.0,63801.0,62478.0,64443.0,10,10,231.0,1714856175800,2024-05-04 21:56:15.800,55.772683842165414,SELL,63807.0
BITCOIN,64027.0,63809.0,62478.0,64443.0,3,3,218.0,1714856177879,2024-05-04 21:56:17.879,48.16933325663538,HOLD,
BITCOIN,64032.0,63804.0,62478.0,64443.0,5,5,228.0,1714856177879,2024-05-04 21:56:17.879,54.928297115007155,HOLD,
BITCOIN,64034.0,63802.0,62478.0,64443.0,10,10,232.0,1714856177879,2024-05-04 21:56:17.879,57.374089954520876,SELL,63809.0
BITCOIN,64029.0,63811.0,62478.0,64443.0,3,3,218.0,1714856208313,2024-05-04 21:56:48.313,49.92405591311372,HOLD,
BITCOIN,64032.0,63806.0,62478.0,64443.0,5,5,226.0,1714856208313,2024-05-04 21:56:48.313,53.87685965308272,HOLD,
BITCOIN,64035.0,63804.0,62478.0,64443.0,10,10,231.0,1714856208313,2024-05-04 21:56:48.313,57.56176318665673,SELL,63811.0
BITCOIN,64032.0,63814.0,62478.0,64443.0,3,3,218.0,1714856209078,2024-05-04 21:56:49.078,52.911770862866625,HOLD,
BITCOIN,64037.0,63811.0,62478.0,64443.0,5,5,226.0,1714856209078,2024-05-04 21:56:49.078,58.98600656220361,SELL,63814.0
BITCOIN,64039.0,63807.0,62478.0,64443.0,10,10,232.0,1714856209078,2024-05-04 21:56:49.078,61.18887322119176,HOLD,
