symbol,ask,bid,low,high,askVolume,bidVolume,spreadRaw,timestamp,datetime,rsiM1,signal,signal_price
BITCOIN,63991.0,63765.0,62478.0,64443.0,5,5,226.0,1714856348235,2024-05-04 21:59:08.235,40.36288586419426,HOLD,
BITCOIN,63993.0,63762.0,62478.0,64443.0,10,10,231.0,1714856348235,2024-05-04 21:59:08.235,42.451255326763274,HOLD,
BITCOIN,63984.0,63766.0,62478.0,64443.0,3,3,218.0,1714856350313,2024-05-04 21:59:10.313,36.17987701636024,HOLD,
BITCOIN,63989.0,63763.0,62478.0,64443.0,5,5,226.0,1714856350313,2024-05-04 21:59:10.313,41.46447729400503,HOLD,
BITCOIN,63991.0,63760.0,62478.0,64443.0,10,10,231.0,1714856350313,2024-05-04 21:59:10.313,43.522191333689904,HOLD,
BITCOIN,63986.0,63768.0,62478.0,64443.0,3,3,218.0,1714856362905,2024-05-04 21:59:22.905,39.685715809777186,HOLD,
BITCOIN,63989.0,63763.0,62478.0,64443.0,5,5,226.0,1714856362905,2024-05-04 21:59:22.905,43.00180870432242,HOLD,
BITCOIN,63993.0,63761.0,62478.0,64443.0,10,10,232.0,1714856362905,2024-05-04 21:59:22.905,47.25503907875287,HOLD,
BITCOIN,63988.0,63770.0,62478.0,64443.0,3,3,218.0,1714856365179,2024-05-04 21:59:25.179,42.8577051841114,HOLD,
BITCOIN,63993.0,63765.0,62478.0,64443.0,5,5,228.0,1714856365179,2024-05-04 21:59:25.179,48.16371302467216,HOLD,
BITCOIN,63995.0,63763.0,62478.0,64443.0,10,10,232.0,1714856365179,2024-05-04 21:59:25.179,50.19843860705883,HOLD,
BITCOIN,63988.0,63770.0,62478.0,64443.0,3,2,218.0,1714856380416,2024-05-04 21:59:40.416,43.60820380635826,HOLD,
BITCOIN,63993.0,63765.0,62478.0,64443.0,5,5,228.0,1714856380416,2024-05-04 21:59:40.416,48.88118372466036,HOLD,
BITCOIN,63995.0,63763.0,62478.0,64443.0,10,10,232.0,1714856380416,2024-05-04 21:59:40.416,50.901239649790206,HOLD,
BITCOIN,63981.0,63763.0,62478.0,64443.0,3,3,218.0,1714856403079,2024-05-04 22:00:03.079,39.026314734492864,HOLD,
BITCOIN,63986.0,63760.0,62478.0,64443.0,5,5,226.0,1714856403079,2024-05-04 22:00:03.079,44.14544048443609,HOLD,
BITCOIN,63988.0,63756.0,62478.0,64443.0,10,5,232.0,1714856403079,2024-05-04 22:00:03.079,46.13524635443224,HOLD,
BITCOIN,63963.0,63745.0,62478.0,64443.0,3,2,218.0,1714856403405,2024-05-04 22:00:03.405,30.966565472727954,HOLD,
BITCOIN,63966.0,63740.0,62478.0,64443.0,5,5,226.0,1714856403405,2024-05-04 22:00:03.405,33.83799118373766,HOLD,
BITCOIN,63970.0,63738.0,62478.0,64443.0,10,10,232.0,1714856403405,2024-05-04 22:00:03.405,37.64216666957082,HOLD,
BITCOIN,63976.0,63758.0,62478.0,64443.0,3,3,218.0,1714856404075,2024-05-04 22:00:04.075,43.04552372375876,HOLD,
BITCOIN,63979.0,63753.0,62478.0,64443.0,5,5,226.0,1714856404075,2024-05-04 22:00:04.075,45.63638219552674,HOLD,
BITCOIN,63982.0,63751.0,62478.0,64443.0,10,10,231.0,1714856404075,2024-05-04 22:00:04.075,48.227048273004215,HOLD,
BITCOIN,63991.0,63773.0,62478.0,64443.0,3,3,218.0,1714856404429,2024-05-04 22:00:04.429,55.262454528304104,HOLD,
BITCOIN,63996.0,63770.0,62478.0,64443.0,5,5,226.0,1714856404429,2024-05-04 22:00:04.429,58.692758661281175,HOLD,
BITCOIN,63998.0,63766.0,62478.0,64443.0,10,10,232.0,1714856404429,2024-05-04 22:00:04.429,60.04088024826754,HOLD,
BITCOIN,63991.0,63773.0,62478.0,64443.0,3,3,218.0,1714856405889,2024-05-04 22:00:05.889,53.33883814454727,BUY,63991.0
BITCOIN,63996.0,63770.0,62478.0,64443.0,5,5,226.0,1714856405889,2024-05-04 22:00:05.889,57.101274325257464,HOLD,
BITCOIN,63998.0,63767.0,62478.0,64443.0,10,10,231.0,1714856405889,2024-05-04 22:00:05.889,58.571112560846686,HOLD,
BITCOIN,63988.0,63770.0,62478.0,64443.0,3,3,218.0,1714856413270,2024-05-04 22:00:13.270,49.28376467066142,BUY,63988.0
BITCOIN,63993.0,63765.0,62478.0,64443.0,5,5,228.0,1714856413270,2024-05-04 22:00:13.270,53.3519818309622,HOLD,
BITCOIN,63995.0,63763.0,62478.0,64443.0,10,10,232.0,1714856413270,2024-05-04 22:00:13.270,54.94228158622628,HOLD,
BITCOIN,63981.0,63763.0,62478.0,64443.0,3,3,218.0,1714856419282,2024-05-04 22:00:19.282,43.518488619551995,HOLD,
BITCOIN,63986.0,63760.0,62478.0,64443.0,5,5,226.0,1714856419282,2024-05-04 22:00:19.282,47.78373470832844,HOLD,
BITCOIN,63988.0,63757.0,62478.0,64443.0,10,10,231.0,1714856419282,2024-05-04 22:00:19.282,49.462927424389825,HOLD,
BITCOIN,63980.0,63762.0,62478.0,64443.0,3,3,218.0,1714856429894,2024-05-04 22:00:29.894,43.331629329270946,HOLD,
BITCOIN,63983.0,63757.0,62478.0,64443.0,5,5,226.0,1714856429894,2024-05-04 22:00:29.894,46.08826805053419,HOLD,
BITCOIN,63986.0,63755.0,62478.0,64443.0,10,10,231.0,1714856429894,2024-05-04 22:00:29.894,48.826540094490205,HOLD,
BITCOIN,63981.0,63764.0,62478.0,64443.0,3,3,217.0,1714856451288,2024-05-04 22:00:51.288,44.667208411136,HOLD,
BITCOIN,63986.0,63759.0,62478.0,64443.0,5,5,227.0,1714856451288,2024-05-04 22:00:51.288,49.40791290150938,HOLD,
BITCOIN,63988.0,63757.0,62478.0,64443.0,10,10,231.0,1714856451288,2024-05-04 22:00:51.288,51.24582522446038,HOLD,
BITCOIN,63985.0,63767.0,62478.0,64443.0,3,3,218.0,1714856455974,2024-05-04 22:00:55.974,48.34779563348194,HOLD,
BITCOIN,63990.0,63762.0,62478.0,64443.0,5,5,228.0,1714856455974,2024-05-04 22:00:55.974,53.199924361761816,HOLD,
BITCOIN,63992.0,63760.0,62478.0,64443.0,10,10,232.0,1714856455974,2024-05-04 22:00:55.974,55.057528138148704,HOLD,
BITCOIN,64001.0,63783.0,62478.0,64443.0,3,3,218.0,1714856457738,2024-05-04 22:00:57.738,62.4376635107131,HOLD,
BITCOIN,64004.0,63778.0,62478.0,64443.0,5,5,226.0,1714856457738,2024-05-04 22:00:57.738,64.57089962823318,HOLD,
BITCOIN,64008.0,63776.0,62478.0,64443.0,10,10,232.0,1714856457738,2024-05-04 22:00:57.738,67.29505094808867,SELL,63783.0
BITCOIN,64008.0,63790.0,62478.0,64443.0,3,3,218.0,1714856458212,2024-05-04 22:00:58.212,67.29505094808866,HOLD,
BITCOIN,64013.0,63785.0,62478.0,64443.0,5,5,228.0,1714856458212,2024-05-04 22:00:58.212,70.70227283485474,HOLD,
BITCOIN,64015.0,63783.0,62478.0,64443.0,10,10,232.0,1714856458212,2024-05-04 22:00:58.212,71.98640143106934,HOLD,
BITCOIN,64010.0,63792.0,62478.0,64443.0,3,3,218.0,1714856459023,2024-05-04 22:00:59.023,64.24297900000518,HOLD,
BITCOIN,64013.0,63787.0,62478.0,64443.0,5,5,226.0,1714856459023,2024-05-04 22:00:59.023,66.61326307618171,SELL,63792.0
BITCOIN,64017.0,63785.0,62478.0,64443.0,10,10,232.0,1714856459023,2024-05-04 22:00:59.023,69.57161225313175,HOLD,
BITCOIN,64016.0,63798.0,62478.0,64443.0,3,3,218.0,1714856459567,2024-05-04 22:00:59.567,67.91666370796455,HOLD,
BITCOIN,64021.0,63795.0,62478.0,64443.0,5,5,226.0,1714856459567,2024-05-04 22:00:59.567,71.62856500654816,HOLD,
BITCOIN,64023.0,63792.0,62478.0,64443.0,10,10,231.0,1714856459567,2024-05-04 22:00:59.567,73.00288218289522,HOLD,
BITCOIN,64020.0,63802.0,62478.0,64443.0,3,3,218.0,1714856461317,2024-05-04 22:01:01.317,67.59987541325783,HOLD,
BITCOIN,64025.0,63799.0,62478.0,64443.0,5,5,226.0,1714856461317,2024-05-04 22:01:01.317,71.47089279073829,HOLD,
BITCOIN,64027.0,63796.0,62478.0,64443.0,10,10,231.0,1714856461317,2024-05-04 22:01:01.317,72.89574117134745,HOLD,
BITCOIN,64001.0,63784.0,62478.0,64443.0,3,3,217.0,1714856461700,2024-05-04 22:01:01.700,42.52477802200819,BUY,64001.0
BITCOIN,64006.0,63779.0,62478.0,64443.0,5,5,227.0,1714856461700,2024-05-04 22:01:01.700,47.18003696695301,HOLD,
BITCOIN,64008.0,63777.0,62478.0,64443.0,10,10,231.0,1714856461700,2024-05-04 22:01:01.700,48.99766867694562,HOLD,
BITCOIN,63992.0,63775.0,62478.0,64443.0,3,3,217.0,1714856462164,2024-05-04 22:01:02.164,37.60881285912875,HOLD,
BITCOIN,63997.0,63770.0,62478.0,64443.0,5,5,227.0,1714856462164,2024-05-04 22:01:02.164,42.22503870480468,HOLD,
BITCOIN,63999.0,63768.0,62478.0,64443.0,10,10,231.0,1714856462164,2024-05-04 22:01:02.164,44.04659661740896,HOLD,
