symbol,ask,bid,low,high,askVolume,bidVolume,spreadRaw,timestamp,datetime,rsiM1,signal,signal_price
GOOGL.US_9,166.39,166.37,163.05,167.87,320,100,0.02,1714758215502,2024-05-03 18:43:35.502,66.07984818982945,HOLD,
GOOGL.US_9,166.38,166.36,163.05,167.87,100,110,0.02,1714758217003,2024-05-03 18:43:37.003,58.29659165854903,HOLD,
GOOGL.US_9,166.39,166.38,163.05,167.87,210,10,0.01,1714758220005,2024-05-03 18:43:40.005,63.176085598656755,HOLD,
GOOGL.US_9,166.38,166.37,163.05,167.87,210,100,0.01,1714758222007,2024-05-03 18:43:42.007,55.827497341097754,HOLD,
GOOGL.US_9,166.38,166.36,163.05,167.87,200,110,0.02,1714758227510,2024-05-03 18:43:47.510,55.82749734109776,HOLD,
GOOGL.US_9,166.38,166.35,163.05,167.87,200,100,0.03,1714758230511,2024-05-03 18:43:50.511,55.827497341097754,HOLD,
GOOGL.US_9,166.38,166.36,163.05,167.87,200,11,0.02,1714758231512,2024-05-03 18:43:51.512,55.827497341097754,HOLD,
GOOGL.US_9,166.39,166.38,163.05,167.87,110,200,0.01,1714758238519,2024-05-03 18:43:58.519,62.7651277391911,HOLD,
GOOGL.US_9,166.4,166.38,163.05,167.87,256,110,0.02,1714758240020,2024-05-03 18:44:00.020,68.35625691103601,HOLD,
GOOGL.US_9,166.4,166.37,163.05,167.87,336,110,0.03,1714758241021,2024-05-03 18:44:01.021,68.35625691103601,HOLD,
GOOGL.US_9,166.39,166.37,163.05,167.87,100,110,0.02,1714758242024,2024-05-03 18:44:02.024,57.44009746257721,HOLD,
GOOGL.US_9,166.38,166.37,163.05,167.87,10,100,0.01,1714758245026,2024-05-03 18:44:05.026,48.69220285107249,HOLD,
GOOGL.US_9,166.39,166.37,163.05,167.87,219,110,0.02,1714758248529,2024-05-03 18:44:08.529,56.197085483479775,HOLD,
GOOGL.US_9,166.38,166.37,163.05,167.87,10,200,0.01,1714758250029,2024-05-03 18:44:10.029,48.25624325670873,HOLD,
GOOGL.US_9,166.38,166.36,163.05,167.87,120,111,0.02,1714758252031,2024-05-03 18:44:12.031,48.256243256708736,HOLD,
GOOGL.US_9,166.37,166.36,163.05,167.87,110,100,0.01,1714758253033,2024-05-03 18:44:13.033,40.93546077889275,HOLD,
GOOGL.US_9,166.36,166.35,163.05,167.87,10,8,0.01,1714758263541,2024-05-03 18:44:23.541,34.96755705464556,HOLD,
GOOGL.US_9,166.37,166.36,163.05,167.87,115,100,0.01,1714758266043,2024-05-03 18:44:26.043,44.1307619175838,HOLD,
GOOGL.US_9,166.37,166.35,163.05,167.87,105,118,0.02,1714758267044,2024-05-03 18:44:27.044,44.1307619175838,HOLD,
GOOGL.US_9,166.37,166.36,163.05,167.87,115,100,0.01,1714758273549,2024-05-03 18:44:33.549,44.1307619175838,HOLD,
GOOGL.US_9,166.37,166.34,163.05,167.87,215,210,0.03,1714758277552,2024-05-03 18:44:37.552,44.130761917583804,HOLD,
GOOGL.US_9,166.35,166.33,163.05,167.87,100,110,0.02,1714758279052,2024-05-03 18:44:39.052,30.40574121978684,HOLD,
GOOGL.US_9,166.35,166.32,163.05,167.87,210,112,0.03,1714758280554,2024-05-03 18:44:40.554,30.405741219786844,HOLD,
